user_id,cibil_score,account_tier
USR-1223,790,Silver
USR-1224,312,Silver
USR-1225,893,Regular
USR-1226,385,Gold
USR-1227,731,Silver
USR-1228,373,Gold
USR-1229,842,Silver
USR-1230,378,Regular
USR-1231,762,Platinum
USR-1232,771,Silver
USR-1233,499,Regular
USR-1234,367,Regular
USR-1235,718,Platinum
USR-1236,466,Silver
USR-1237,666,Gold
USR-1238,893,Regular
USR-1239,834,Gold
USR-1240,560,Platinum
USR-1241,675,Regular
USR-1242,758,Platinum
USR-1243,875,Silver
USR-1244,754,Platinum
USR-1245,410,Gold
USR-1246,726,Regular
USR-1247,487,Regular
USR-1248,486,Platinum
USR-1249,490,Regular
USR-1250,774,Regular
USR-1251,498,Gold
USR-1252,479,Silver
USR-1253,428,Gold
USR-1254,792,Silver
USR-1255,685,Regular
USR-1256,675,Platinum
USR-1257,719,Platinum
USR-1258,640,Regular
USR-1259,536,Platinum
USR-1260,621,Gold
USR-1261,388,Gold
USR-1262,703,Platinum
USR-1263,772,Platinum
USR-1264,308,Gold
USR-1265,733,Gold
USR-1266,757,Silver
USR-1267,812,Platinum
USR-1268,445,Silver
USR-1269,510,Regular
USR-1270,391,Silver
USR-1271,837,Regular
USR-1272,567,Regular
USR-1273,780,Silver
USR-1274,541,Regular
USR-1275,537,Regular
USR-1276,469,Platinum
USR-1277,825,Platinum
USR-1278,519,Regular
USR-1279,544,Gold
USR-1280,788,Gold
USR-1281,377,Gold
USR-1282,547,Gold
USR-1283,845,Regular
USR-1284,773,Silver
USR-1285,485,Gold
USR-1286,308,Silver
USR-1287,448,Gold
USR-1288,687,Platinum
USR-1289,701,Silver
USR-1290,567,Silver
USR-1291,583,Regular
USR-1292,827,Gold
USR-1293,771,Silver
USR-1294,583,Silver
USR-1295,534,Silver
USR-1296,696,Silver
USR-1297,391,Platinum
USR-1298,892,Silver
USR-1299,545,Silver
USR-1300,885,Gold
USR-1301,650,Gold
USR-1302,869,Silver
USR-1303,387,Silver
USR-1304,640,Silver
USR-1305,488,Platinum
USR-1306,453,Silver
USR-1307,398,Regular
USR-1308,834,Regular
USR-1309,553,Regular
USR-1310,737,Gold
USR-1311,797,Platinum
USR-1312,689,Platinum
USR-1313,651,Silver
USR-1314,591,Platinum
USR-1315,661,Platinum
USR-1316,675,Silver
USR-1317,711,Silver
USR-1318,657,Platinum
USR-1319,680,Platinum
USR-1320,791,Gold
USR-1321,387,Silver
USR-1322,779,Regular
USR-1323,769,Silver
USR-1324,857,Silver
USR-1325,651,Regular
USR-1326,550,Platinum
USR-1327,862,Regular
USR-1328,887,Regular
USR-1329,359,Silver
USR-1330,779,Regular
USR-1331,627,Gold
USR-1332,589,Platinum
USR-1333,420,Platinum
USR-1334,764,Regular
USR-1335,705,Platinum
USR-1336,706,Regular
USR-1337,865,Platinum
USR-1338,798,Gold
USR-1339,706,Gold
USR-1340,721,Silver
USR-1341,698,Platinum
USR-1342,855,Silver
USR-1343,889,Platinum
USR-1344,319,Gold
USR-1345,868,Gold
USR-1346,406,Platinum
USR-1347,302,Gold
USR-1348,688,Platinum
USR-1349,521,Gold
USR-1350,354,Platinum
USR-1351,379,Regular
USR-1352,393,Gold
USR-1353,495,Regular
USR-1354,378,Silver
USR-1355,545,Silver
USR-1356,886,Regular
USR-1357,643,Platinum
USR-1358,776,Regular
USR-1359,306,Silver
USR-1360,340,Gold
USR-1361,435,Platinum
USR-1362,376,Regular
USR-1363,564,Silver
USR-1364,376,Platinum
USR-1365,577,Platinum
USR-1366,610,Gold
USR-1367,494,Regular
USR-1368,416,Gold
USR-1369,597,Silver
USR-1370,712,Platinum
USR-1371,741,Platinum
USR-1372,311,Regular
USR-1373,523,Platinum
USR-1374,623,Platinum
USR-1375,746,Platinum
USR-1376,499,Silver
USR-1377,731,Gold
USR-1378,635,Regular
USR-1379,461,Silver
USR-1380,550,Silver
USR-1381,496,Silver
USR-1382,726,Regular
USR-1383,414,Platinum
USR-1384,465,Regular
USR-1385,650,Gold
USR-1386,890,Platinum
USR-1387,305,Platinum
USR-1388,674,Silver
USR-1389,541,Regular
USR-1390,663,Platinum
USR-1391,751,Regular
USR-1392,818,Silver
USR-1393,580,Platinum
USR-1394,451,Platinum
USR-1395,371,Gold
USR-1396,372,Silver
USR-1397,536,Silver
USR-1398,623,Platinum
USR-1399,447,Gold
USR-1400,453,Gold
USR-1401,375,Gold
USR-1402,338,Regular
USR-1403,684,Gold
USR-1404,417,Silver
USR-1405,721,Platinum
USR-1406,445,Gold
USR-1407,740,Gold
USR-1408,419,Regular
USR-1409,676,Regular
USR-1410,341,Silver
USR-1411,518,Gold
USR-1412,561,Regular
USR-1413,552,Silver
USR-1414,497,Regular
USR-1415,417,Gold
USR-1416,316,Platinum
USR-1417,540,Silver
USR-1418,386,Platinum
USR-1419,549,Gold
USR-1420,627,Silver
USR-1421,667,Silver
USR-1422,775,Gold
USR-1423,417,Silver
USR-1424,498,Regular
USR-1425,831,Platinum
USR-1426,454,Gold
USR-1427,460,Gold
USR-1428,508,Silver
USR-1429,820,Regular
USR-1430,313,Gold
USR-1431,365,Regular
USR-1432,579,Gold
USR-1433,801,Platinum
USR-1434,389,Gold
USR-1435,576,Platinum
USR-1436,616,Silver
USR-1437,483,Platinum
USR-1438,533,Silver
USR-1439,349,Gold
USR-1440,817,Platinum
USR-1441,498,Silver
USR-1442,365,Regular
USR-1443,781,Silver
USR-1444,626,Silver
USR-1445,814,Silver
USR-1446,752,Platinum
USR-1447,405,Silver
USR-1448,595,Platinum
USR-1449,856,Gold
USR-1450,469,Gold
USR-1451,343,Silver
USR-1452,574,Platinum
USR-1453,433,Gold
USR-1454,829,Gold
USR-1455,900,Gold
USR-1456,479,Silver
USR-1457,375,Platinum
USR-1458,439,Silver
USR-1459,717,Regular
USR-1460,483,Silver
USR-1461,770,Silver
USR-1462,395,Silver
USR-1463,592,Regular
USR-1464,562,Regular
USR-1465,494,Silver
USR-1466,870,Regular
USR-1467,646,Regular
USR-1468,786,Platinum
USR-1469,542,Platinum
USR-1470,829,Silver
USR-1471,333,Regular
USR-1472,406,Silver
USR-1473,508,Platinum
USR-1474,357,Silver
USR-1475,801,Platinum
USR-1476,475,Platinum
USR-1477,519,Platinum
USR-1478,477,Regular
USR-1479,736,Gold
USR-1480,837,Silver
USR-1481,638,Regular
USR-1482,860,Gold
USR-1483,664,Regular
USR-1484,691,Silver
USR-1485,562,Gold
USR-1486,465,Platinum
USR-1487,390,Regular
USR-1488,468,Regular
USR-1489,457,Platinum
USR-1490,516,Regular
USR-1491,613,Silver
USR-1492,801,Platinum
USR-1493,817,Regular
USR-1494,409,Platinum
USR-1495,310,Platinum
USR-1496,468,Gold
USR-1497,826,Gold
USR-1498,419,Silver
USR-1499,476,Silver
USR-1500,424,Regular
USR-1501,447,Regular
USR-1502,552,Platinum
USR-1503,872,Platinum
USR-1504,499,Gold
USR-1505,611,Silver
USR-1506,600,Gold
USR-1507,520,Regular
USR-1508,805,Silver
USR-1509,448,Regular
USR-1510,396,Regular
USR-1511,329,Regular
USR-1512,501,Gold
USR-1513,654,Gold
USR-1514,892,Silver
USR-1515,891,Gold
USR-1516,687,Regular
USR-1517,661,Gold
USR-1518,629,Gold
USR-1519,562,Platinum
USR-1520,518,Silver
USR-1521,868,Silver
USR-1522,740,Platinum
USR-1523,567,Silver
USR-1524,808,Gold
USR-1525,886,Gold
USR-1526,655,Silver
USR-1527,742,Gold
USR-1528,473,Platinum
USR-1529,517,Gold
USR-1530,528,Platinum
USR-1531,655,Silver
USR-1532,750,Regular
USR-1533,349,Platinum
USR-1534,896,Silver
USR-1535,316,Platinum
USR-1536,452,Gold
USR-1537,724,Platinum
USR-1538,339,Gold
USR-1539,385,Platinum
USR-1540,831,Silver
USR-1541,865,Regular
USR-1542,333,Platinum
USR-1543,468,Silver
USR-1544,785,Platinum
USR-1545,740,Silver
USR-1546,422,Regular
USR-1547,500,Platinum
USR-1548,628,Regular
USR-1549,424,Gold
USR-1550,315,Regular
USR-1551,874,Regular
USR-1552,715,Silver
USR-1553,867,Regular
USR-1554,425,Platinum
USR-1555,651,Silver
USR-1556,548,Gold
USR-1557,739,Platinum
USR-1558,828,Silver
USR-1559,611,Silver
USR-1560,889,Silver
USR-1561,472,Silver
USR-1562,354,Regular
USR-1563,380,Platinum
USR-1564,623,Gold
USR-1565,743,Silver
USR-1566,764,Gold
USR-1567,702,Silver
USR-1568,632,Regular
USR-1569,357,Platinum
USR-1570,747,Regular
USR-1571,323,Regular
USR-1572,499,Gold
USR-1573,826,Silver
USR-1574,623,Regular
USR-1575,798,Silver
USR-1576,659,Gold
USR-1577,472,Silver
USR-1578,370,Platinum
USR-1579,311,Silver
USR-1580,581,Gold
USR-1581,587,Platinum
USR-1582,422,Gold
USR-1583,698,Gold
USR-1584,889,Platinum
USR-1585,730,Gold
USR-1586,873,Platinum
USR-1587,383,Silver
USR-1588,304,Platinum
USR-1589,548,Silver
USR-1590,555,Regular
USR-1591,382,Regular
USR-1592,358,Gold
USR-1593,711,Platinum
USR-1594,362,Regular
USR-1595,610,Silver
USR-1596,353,Platinum
USR-1597,473,Platinum
USR-1598,874,Platinum
USR-1599,652,Silver
USR-1600,479,Platinum
USR-1601,586,Silver
USR-1602,874,Regular
USR-1603,809,Regular
USR-1604,337,Platinum
USR-1605,656,Gold
USR-1606,366,Gold
USR-1607,671,Silver
USR-1608,561,Gold
USR-1609,383,Platinum
USR-1610,864,Gold
USR-1611,599,Regular
USR-1612,362,Silver
USR-1613,822,Gold
USR-1614,705,Regular
USR-1615,507,Platinum
USR-1616,670,Gold
USR-1617,586,Regular
USR-1618,478,Regular
USR-1619,427,Gold
USR-1620,852,Gold
USR-1621,828,Silver
USR-1622,866,Regular
USR-1623,719,Silver
USR-1624,762,Platinum
USR-1625,466,Regular
USR-1626,365,Regular
USR-1627,545,Regular
USR-1628,788,Silver
USR-1629,597,Gold
USR-1630,401,Gold
USR-1631,482,Silver
USR-1632,876,Regular
USR-1633,320,Platinum
USR-1634,660,Platinum
USR-1635,446,Silver
USR-1636,462,Regular
USR-1637,301,Gold
USR-1638,634,Silver
USR-1639,755,Platinum
USR-1640,592,Silver
USR-1641,454,Platinum
USR-1642,844,Gold
USR-1643,300,Gold
USR-1644,703,Silver
USR-1645,717,Platinum
USR-1646,687,Silver
USR-1647,337,Silver
USR-1648,564,Regular
USR-1649,324,Platinum
USR-1650,698,Gold
USR-1651,664,Platinum
USR-1652,329,Platinum
USR-1653,517,Gold
USR-1654,319,Gold
USR-1655,874,Gold
USR-1656,350,Silver
USR-1657,510,Gold
USR-1658,378,Gold
USR-1659,616,Platinum
USR-1660,846,Regular
USR-1661,346,Gold
USR-1662,530,Gold
USR-1663,414,Platinum
USR-1664,884,Gold
USR-1665,869,Silver
USR-1666,341,Gold
USR-1667,477,Regular
USR-1668,708,Regular
USR-1669,384,Silver
USR-1670,573,Gold
USR-1671,777,Silver
USR-1672,699,Gold
USR-1673,771,Gold
USR-1674,450,Gold
USR-1675,846,Gold
USR-1676,335,Platinum
USR-1677,665,Platinum
USR-1678,579,Silver
USR-1679,686,Regular
USR-1680,526,Regular
USR-1681,316,Gold
USR-1682,888,Gold
USR-1683,731,Gold
USR-1684,712,Gold
USR-1685,637,Regular
USR-1686,685,Gold
USR-1687,898,Silver
USR-1688,566,Gold
USR-1689,511,Regular
USR-1690,743,Platinum
USR-1691,300,Platinum
USR-1692,421,Platinum
USR-1693,795,Gold
USR-1694,664,Silver
USR-1695,464,Silver
USR-1696,711,Regular
USR-1697,451,Platinum
USR-1698,860,Gold
USR-1699,819,Silver
USR-1700,798,Platinum
USR-1701,606,Regular
USR-1702,772,Silver
USR-1703,684,Gold
USR-1704,333,Silver
USR-1705,309,Gold
USR-1706,343,Regular
USR-1707,350,Regular
USR-1708,400,Platinum
USR-1709,720,Silver
USR-1710,428,Silver
USR-1711,825,Gold
USR-1712,475,Platinum
USR-1713,540,Gold
USR-1714,614,Platinum
USR-1715,384,Silver
USR-1716,437,Gold
USR-1717,600,Regular
USR-1718,306,Platinum
USR-1719,595,Platinum
USR-1720,491,Gold
USR-1721,761,Silver
USR-1722,432,Regular
USR-1723,611,Silver
USR-1724,828,Silver
USR-1725,601,Regular
USR-1726,865,Regular
USR-1727,322,Regular
USR-1728,699,Gold
USR-1729,358,Platinum
USR-1730,765,Platinum
USR-1731,760,Silver
USR-1732,555,Platinum
USR-1733,774,Gold
USR-1734,342,Gold
USR-1735,833,Gold
USR-1736,641,Gold
USR-1737,628,Silver
USR-1738,751,Gold
USR-1739,519,Platinum
USR-1740,844,Silver
USR-1741,682,Gold
USR-1742,633,Regular
USR-1743,450,Gold
USR-1744,792,Silver
USR-1745,492,Silver
USR-1746,398,Platinum
USR-1747,822,Regular
USR-1748,577,Platinum
USR-1749,490,Regular
USR-1750,324,Gold
USR-1751,393,Silver
USR-1752,724,Gold
USR-1753,619,Gold
USR-1754,653,Gold
USR-1755,680,Gold
USR-1756,324,Platinum
USR-1757,683,Platinum
USR-1758,576,Silver
USR-1759,879,Silver
USR-1760,628,Regular
USR-1761,741,Gold
USR-1762,695,Platinum
USR-1763,844,Regular
USR-1764,316,Regular
USR-1765,588,Platinum
USR-1766,409,Regular
USR-1767,666,Platinum
USR-1768,652,Silver
USR-1769,408,Silver
USR-1770,428,Regular
USR-1771,438,Silver
USR-1772,565,Silver
USR-1773,665,Platinum
USR-1774,667,Platinum
USR-1775,493,Regular
USR-1776,767,Platinum
USR-1777,348,Gold
USR-1778,341,Silver
USR-1779,855,Silver
USR-1780,679,Regular
USR-1781,591,Silver
USR-1782,374,Gold
USR-1783,681,Silver
USR-1784,581,Silver
USR-1785,320,Silver
USR-1786,317,Platinum
USR-1787,729,Silver
USR-1788,398,Platinum
USR-1789,520,Platinum
USR-1790,743,Platinum
USR-1791,711,Regular
USR-1792,482,Regular
USR-1793,835,Regular
USR-1794,461,Platinum
USR-1795,533,Silver
USR-1796,448,Regular
USR-1797,800,Silver
USR-1798,719,Silver
USR-1799,604,Gold
USR-1800,826,Platinum
USR-1801,422,Silver
USR-1802,494,Platinum
USR-1803,493,Silver
USR-1804,445,Silver
USR-1805,859,Silver
USR-1806,396,Gold
USR-1807,836,Platinum
USR-1808,422,Silver
USR-1809,531,Silver
USR-1810,368,Gold
USR-1811,433,Gold
USR-1812,483,Platinum
USR-1813,550,Gold
USR-1814,579,Regular
USR-1815,484,Regular
USR-1816,667,Regular
USR-1817,307,Regular
USR-1818,535,Regular
USR-1819,875,Regular
USR-1820,368,Platinum
USR-1821,393,Platinum
USR-1822,351,Regular
USR-1823,641,Gold
USR-1824,536,Regular
USR-1825,340,Gold
USR-1826,385,Gold
USR-1827,645,Gold
USR-1828,399,Platinum
USR-1829,761,Gold
USR-1830,386,Regular
USR-1831,668,Platinum
USR-1832,834,Silver
USR-1833,631,Silver
USR-1834,584,Silver
USR-1835,565,Platinum
USR-1836,875,Silver
USR-1837,494,Platinum
USR-1838,617,Silver
USR-1839,308,Gold
USR-1840,392,Silver
USR-1841,720,Platinum
USR-1842,656,Silver
USR-1843,830,Platinum
USR-1844,882,Gold
USR-1845,722,Platinum
USR-1846,772,Platinum
USR-1847,712,Silver
USR-1848,608,Regular
USR-1849,492,Platinum
USR-1850,545,Gold
USR-1851,709,Regular
USR-1852,321,Regular
USR-1853,508,Platinum
USR-1854,354,Silver
USR-1855,717,Silver
USR-1856,550,Silver
USR-1857,613,Silver
USR-1858,523,Silver
USR-1859,580,Regular
USR-1860,513,Platinum
USR-1861,677,Platinum
USR-1862,434,Gold
USR-1863,692,Platinum
USR-1864,799,Silver
USR-1865,655,Regular
USR-1866,495,Platinum
USR-1867,686,Platinum
USR-1868,842,Regular
USR-1869,514,Regular
USR-1870,609,Gold
USR-1871,814,Platinum
USR-1872,367,Platinum
USR-1873,458,Platinum
USR-1874,692,Gold
USR-1875,639,Silver
USR-1876,624,Regular
USR-1877,427,Regular
USR-1878,569,Silver
USR-1879,601,Gold
USR-1880,788,Platinum
USR-1881,653,Silver
USR-1882,340,Regular
USR-1883,542,Silver
USR-1884,802,Regular
USR-1885,758,Silver
USR-1886,325,Regular
USR-1887,323,Regular
USR-1888,823,Platinum
USR-1889,419,Silver
USR-1890,556,Gold
USR-1891,524,Gold
USR-1892,435,Platinum
USR-1893,777,Gold
USR-1894,873,Gold
USR-1895,316,Gold
USR-1896,405,Silver
USR-1897,799,Regular
USR-1898,858,Silver
USR-1899,478,Regular
USR-1900,496,Regular
USR-1901,682,Silver
USR-1902,840,Regular
USR-1903,795,Regular
USR-1904,888,Platinum
USR-1905,874,Regular
USR-1906,455,Gold
USR-1907,464,Regular
USR-1908,708,Regular
USR-1909,831,Platinum
USR-1910,681,Regular
USR-1911,813,Platinum
USR-1912,451,Gold
USR-1913,379,Gold
USR-1914,713,Gold
USR-1915,357,Platinum
USR-1916,569,Platinum
USR-1917,365,Platinum
USR-1918,830,Platinum
USR-1919,346,Platinum
USR-1920,377,Silver
USR-1921,416,Gold
USR-1922,685,Regular
USR-1923,329,Regular
USR-1924,335,Regular
USR-1925,858,Regular
USR-1926,404,Platinum
USR-1927,787,Silver
USR-1928,442,Regular
USR-1929,339,Platinum
USR-1930,598,Silver
USR-1931,612,Silver
USR-1932,694,Regular
USR-1933,558,Regular
USR-1934,385,Gold
USR-1935,594,Platinum
USR-1936,548,Regular
USR-1937,787,Silver
USR-1938,874,Gold
USR-1939,804,Platinum
USR-1940,480,Silver
USR-1941,766,Platinum
USR-1942,505,Silver
USR-1943,464,Platinum
USR-1944,373,Gold
USR-1945,456,Gold
USR-1946,879,Platinum
USR-1947,740,Silver
USR-1948,564,Gold
USR-1949,599,Gold
USR-1950,443,Silver
USR-1951,743,Silver
USR-1952,624,Regular
USR-1953,810,Silver
USR-1954,442,Silver
USR-1955,772,Regular
USR-1956,619,Silver
USR-1957,890,Platinum
USR-1958,530,Regular
USR-1959,675,Regular
USR-1960,821,Platinum
USR-1961,717,Gold
USR-1962,380,Silver
USR-1963,749,Regular
USR-1964,759,Platinum
USR-1965,801,Silver
USR-1966,765,Platinum
USR-1967,502,Platinum
USR-1968,702,Gold
USR-1969,695,Gold
USR-1970,755,Silver
USR-1971,812,Gold
USR-1972,667,Platinum
USR-1973,552,Regular
USR-1974,416,Silver
USR-1975,641,Regular
USR-1976,731,Platinum
USR-1977,493,Platinum
USR-1978,768,Gold
USR-1979,351,Platinum
USR-1980,856,Gold
USR-1981,367,Silver
USR-1982,683,Platinum
USR-1983,525,Silver
USR-1984,617,Silver
USR-1985,616,Regular
USR-1986,826,Gold
USR-1987,854,Regular
USR-1988,339,Gold
USR-1989,768,Silver
USR-1990,653,Silver
USR-1991,369,Silver
USR-1992,469,Platinum
USR-1993,702,Gold
USR-1994,354,Platinum
USR-1995,865,Platinum
USR-1996,879,Silver
USR-1997,817,Gold
USR-1998,428,Platinum
USR-1999,887,Silver
USR-2000,395,Regular
USR-2001,795,Silver
USR-2002,754,Gold
USR-2003,896,Platinum
USR-2004,448,Silver
USR-2005,557,Silver
USR-2006,536,Silver
USR-2007,651,Regular
USR-2008,405,Gold
USR-2009,306,Gold
USR-2010,801,Gold
USR-2011,668,Silver
USR-2012,697,Regular
USR-2013,672,Regular
USR-2014,841,Silver
USR-2015,747,Gold
USR-2016,470,Platinum
USR-2017,417,Silver
USR-2018,683,Platinum
USR-2019,808,Silver
USR-2020,876,Gold
USR-2021,714,Gold
USR-2022,551,Silver
USR-2023,668,Platinum
USR-2024,340,Regular
USR-2025,839,Gold
USR-2026,310,Gold
USR-2027,758,Regular
USR-2028,835,Gold
USR-2029,665,Silver
USR-2030,665,Regular
USR-2031,883,Regular
USR-2032,594,Platinum
USR-2033,808,Regular
USR-2034,863,Platinum
USR-2035,364,Platinum
USR-2036,741,Silver
USR-2037,765,Platinum
USR-2038,635,Gold
USR-2039,500,Regular
USR-2040,555,Gold
USR-2041,663,Platinum
USR-2042,345,Gold
USR-2043,392,Regular
USR-2044,629,Regular
USR-2045,451,Gold
USR-2046,511,Regular
USR-2047,513,Platinum
USR-2048,331,Gold
USR-2049,889,Platinum
USR-2050,395,Silver
USR-2051,857,Gold
USR-2052,849,Gold
USR-2053,829,Regular
USR-2054,486,Platinum
USR-2055,517,Regular
USR-2056,390,Regular
USR-2057,701,Gold
USR-2058,637,Platinum
USR-2059,613,Regular
USR-2060,316,Platinum
USR-2061,588,Gold
USR-2062,304,Silver
USR-2063,328,Silver
USR-2064,469,Silver
USR-2065,860,Silver
USR-2066,384,Silver
USR-2067,339,Platinum
USR-2068,358,Gold
USR-2069,399,Platinum
USR-2070,866,Regular
USR-2071,717,Silver
USR-2072,651,Silver
USR-2073,403,Gold
USR-2074,325,Platinum
USR-2075,693,Silver
USR-2076,488,Platinum
USR-2077,598,Regular
USR-2078,576,Gold
USR-2079,862,Regular
USR-2080,477,Silver
USR-2081,791,Gold
USR-2082,459,Gold
USR-2083,515,Silver
USR-2084,326,Regular
USR-2085,566,Regular
USR-2086,688,Silver
USR-2087,680,Gold
USR-2088,732,Platinum
USR-2089,367,Platinum
USR-2090,768,Silver
USR-2091,594,Silver
USR-2092,306,Platinum
USR-2093,407,Silver
USR-2094,746,Silver
USR-2095,584,Silver
USR-2096,729,Silver
USR-2097,766,Platinum
USR-2098,433,Silver
USR-2099,690,Gold
USR-2100,391,Silver
USR-2101,703,Gold
USR-2102,561,Platinum
USR-2103,794,Gold
USR-2104,385,Platinum
USR-2105,649,Gold
USR-2106,544,Platinum
USR-2107,785,Regular
USR-2108,479,Gold
USR-2109,507,Gold
USR-2110,365,Platinum
USR-2111,574,Regular
USR-2112,547,Gold
USR-2113,580,Silver
USR-2114,382,Gold
USR-2115,892,Platinum
USR-2116,889,Silver
USR-2117,396,Gold
USR-2118,346,Platinum
USR-2119,703,Platinum
USR-2120,830,Gold
USR-2121,566,Silver
USR-2122,583,Regular
USR-2123,709,Gold
USR-2124,877,Platinum
USR-2125,432,Gold
USR-2126,311,Regular
USR-2127,775,Regular
USR-2128,685,Regular
USR-2129,692,Platinum
USR-2130,665,Regular
USR-2131,499,Regular
USR-2132,552,Gold
USR-2133,456,Regular
USR-2134,608,Silver
USR-2135,389,Platinum
USR-2136,577,Silver
USR-2137,366,Regular
USR-2138,480,Gold
USR-2139,694,Silver
USR-2140,879,Regular
USR-2141,830,Gold
USR-2142,334,Gold
USR-2143,437,Gold
USR-2144,330,Gold
USR-2145,820,Regular
USR-2146,488,Silver
USR-2147,618,Platinum
USR-2148,878,Platinum
USR-2149,346,Silver
USR-2150,628,Gold
USR-2151,771,Platinum
USR-2152,621,Gold
USR-2153,343,Gold
USR-2154,524,Silver
USR-2155,432,Platinum
USR-2156,320,Regular
USR-2157,377,Regular
USR-2158,773,Silver
USR-2159,629,Silver
USR-2160,718,Platinum
USR-2161,310,Platinum
USR-2162,325,Regular
USR-2163,815,Platinum
USR-2164,317,Gold
USR-2165,731,Platinum
USR-2166,428,Regular
USR-2167,450,Regular
USR-2168,435,Platinum
USR-2169,792,Silver
USR-2170,813,Platinum
USR-2171,338,Silver
USR-2172,324,Platinum
USR-2173,812,Silver
USR-2174,890,Platinum
USR-2175,427,Regular
USR-2176,589,Gold
USR-2177,337,Silver
USR-2178,520,Platinum
USR-2179,773,Gold
USR-2180,591,Platinum
USR-2181,825,Gold
USR-2182,726,Platinum
USR-2183,416,Platinum
USR-2184,796,Platinum
USR-2185,573,Silver
USR-2186,730,Platinum
USR-2187,391,Silver
USR-2188,754,Platinum
USR-2189,310,Platinum
USR-2190,810,Platinum
USR-2191,610,Platinum
USR-2192,317,Gold
USR-2193,550,Gold
USR-2194,335,Regular
USR-2195,568,Silver
USR-2196,472,Platinum
USR-2197,778,Platinum
USR-2198,379,Gold
USR-2199,817,Silver
USR-2200,480,Platinum
USR-2201,329,Gold
USR-2202,754,Platinum
USR-2203,427,Platinum
USR-2204,386,Gold
USR-2205,536,Regular
USR-2206,833,Regular
USR-2207,478,Platinum
USR-2208,393,Platinum
USR-2209,408,Gold
USR-2210,538,Platinum
USR-2211,513,Gold
USR-2212,849,Gold
USR-2213,359,Gold
USR-2214,592,Gold
USR-2215,536,Silver
USR-2216,437,Regular
USR-2217,488,Platinum
USR-2218,809,Platinum
USR-2219,317,Platinum
USR-2220,686,Gold
USR-2221,302,Platinum
USR-2222,605,Regular
USR-2223,898,Silver
USR-2224,380,Regular
USR-2225,768,Platinum
USR-2226,746,Silver
USR-2227,371,Regular
USR-2228,322,Gold
USR-2229,410,Silver
USR-2230,829,Silver
USR-2231,596,Platinum
USR-2232,392,Platinum
USR-2233,422,Platinum
USR-2234,819,Gold
USR-2235,434,Regular
USR-2236,401,Regular
USR-2237,631,Gold
USR-2238,302,Platinum
USR-2239,364,Regular
USR-2240,683,Gold
USR-2241,328,Gold
USR-2242,684,Silver
USR-2243,552,Regular
USR-2244,371,Silver
USR-2245,857,Silver
USR-2246,324,Silver
USR-2247,857,Gold
USR-2248,575,Regular
USR-2249,843,Silver
USR-2250,658,Regular
USR-2251,868,Gold
USR-2252,584,Regular
USR-2253,344,Platinum
USR-2254,377,Regular
USR-2255,878,Gold
USR-2256,671,Silver
USR-2257,374,Gold
USR-2258,304,Gold
USR-2259,540,Regular
USR-2260,888,Platinum
USR-2261,771,Gold
USR-2262,669,Gold
USR-2263,805,Silver
USR-2264,501,Gold
USR-2265,806,Gold
USR-2266,649,Silver
USR-2267,347,Regular
USR-2268,650,Silver
USR-2269,490,Gold
USR-2270,735,Platinum
USR-2271,516,Gold
USR-2272,406,Regular
USR-2273,380,Silver
